n_views,n_likes,n_dislikes,n_comment
0.012119850450279999,0.027933041149548855,0.014341535537015525,0.05481043404794593
0.011335422471574933,0.03245419229316932,0.01937654702970297,0.024094987623762377
0.0032993304272277064,0.03265902944216012,0.008874949953289737,0.09228613372480982
0.09412553923619837,0.016672629618673714,0.07583596430142991,0.05183469972786035
0.007168047269968933,0.031995838334686146,0.023505791505791507,0.10576061776061776
0.014581881199438899,0.055659369197795835,0.010341014640187536,0.17893759122473352
0.005735977247177807,0.04070624094907451,0.039339760618452076,0.16201534190967973
0.0016024956486765534,0.06908774836685636,0.004565912204031048,0.11949644511121257
0.0016961528438996449,0.054905197965808825,0.022613065326633167,0.31011116186995585
0.08568088853473427,0.012043245170979332,0.06534324258613099,0.07824235614169969
0.028872612575803567,0.038154311261288314,0.015418730710376844,0.052383484192234875
0.040130454098833514,0.013147297931723426,0.044185099028768944,0.19471934182339104
0.021042472050835762,0.012869928565518383,0.4832359699880949,0.14906282012237326
0.0142267963754738,0.07278694342770718,0.005386271626960624,0.0590260115808324
0.026271815379686706,0.03912366221910985,0.009015814395926447,0.05684369557462702
0.0058551634640887406,0.038021593519466136,0.030916440346112548,0.15369797258889661
0.02116976168270132,0.03188369442371182,0.018617161542112758,0.0684879489478403
0.010668853113597545,0.044126046831693674,0.03397097134350577,0.20960178637886118
0.01308533933358444,0.0318618591314414,0.08386603114887377,0.11928711482361193
0.010856334360394628,0.029385133423901966,0.0444381668441296,0.20517612290575632
0.005716643674345154,0.013090101522842639,0.015274463007159905,0.12295942720763724
0.007893292026471833,0.04719237231121029,0.0049609518826424824,0.05245819041528593
0.005429948190377583,0.02773083084273348,0.12826543469130616,0.24199916001679966
0.011309980505374516,0.019177641094981858,0.028718081995971673,0.05971022025859268
0.003772759931725283,0.05420066186070928,0.01578267397604665,0.05611229442368798
0.011759759935787872,0.030598358299372855,0.05554391911190662,0.05036464382961708
0.002814083140311972,0.06301333842052889,0.016655268133724907,0.054149736492738465
0.006999355499208085,0.017748517070147272,0.05948261657604218,0.14620750260888668
0.026954765678548192,0.02336221840819975,0.025419066545409635,0.1280945804843545
0.005185714020402324,0.05212677406042123,0.020298162122367416,0.09657402781794758
0.005961153520030597,0.035297382025644274,0.03387628659938043,0.05083108490723161
0.004432858165137295,0.04094992300000491,0.011496069213447636,0.04614229842373484
0.0017476171462166557,0.054330273934503126,0.014606234000903478,0.12377653967775937
0.009076840396531942,0.02572451605684234,0.013939523911644864,0.12763089366134617
0.017420085964391985,0.02548517661090795,0.07428865324398323,0.04704494229052899
0.016868691016279958,0.03918360009513025,0.0764591400247329,0.21742656151803272
0.03749336927370767,0.010056687014809596,0.0923141405144863,0.04432336145020171
0.0009028959878447325,0.09297112278841055,0.029685534591194968,0.2169392033542977
0.0025044920631512113,0.10202562372004507,0.002944007246787069,0.09955839891298195
0.008315815834696719,0.020339743064073462,0.0510013025073266,0.04306414848583523
0.0038781115807593443,0.023632033911304577,0.04512471655328798,0.1381708238851096
0.0016508984996857297,0.07243644672950586,0.042129118484513915,0.11110465454122842
0.009195039984585375,0.08792692230919318,0.014702761962018602,0.052993599038087494
0.006269699931342239,0.05969209763548109,0.0062987575845131465,0.1975922180487335
0.0029886148833543525,0.05051218564909214,0.021075410453027237,0.3753116620407395
0.004554598009679409,0.04085088082571438,0.036877088888054375,0.2646362987720155
0.018747145305474805,0.05692747947596225,0.015426831308770874,0.12925743733895526
0.009284467734044325,0.05861072042506642,0.016597619172478893,0.15283968745083643
0.004525456185263363,0.027710671478014693,0.028712704388380063,0.3442153171882902
0.002662679138429252,0.050799385339697904,0.006077083000159923,0.0761767684844608
0.002458650094397167,0.07496724774865156,0.008894090111176126,0.12420518821923152
0.16469727324802283,0.03829130559228444,0.054407487256913245,0.13404987588679484
0.01324480322267807,0.04246633492267371,0.05087712855166673,0.14720824611015218
0.0009314211692248405,0.0848196900070099,0.007564020778273945,0.22600929554360705
0.0024164934746108476,0.035094882271530514,0.05900346132174193,0.15672542864042502
0.006791271120386712,0.02311858395735635,0.05261775520924532,0.12594116617054807
0.0015394747304036647,0.10588767518354807,0.007070260715863898,0.07339814405656209
0.009432948122474303,0.01004024558033081,0.06254488008042511,0.1300445210397817
0.0014131717273956075,0.05724450194049159,0.01657994532145692,0.08510450657024429
0.008124141415255255,0.009756602851971278,0.1184444085847991,0.3962401161852509
0.016927054465975522,0.004874258446700307,0.09587407584068686,0.2939025359726528
0.010330374123859065,0.058539113507227326,0.007110952295872789,0.04446429634923471
0.004263919737162072,0.02023132205419973,0.13001170617500732,0.5062920690664325
0.007973745806101893,0.052972088732320045,0.04134422234662627,0.07842394704778213
0.00206822799716083,0.055126257931677955,0.010327455919395465,0.05327455919395466
0.009307914678657884,0.02927596505776941,0.022255772184189292,0.13358669339094673
0.0031585979771786943,0.056468783231623985,0.012174052794407168,0.3761902848647997
0.01090298884703132,0.007517456228017529,0.07529873956457685,0.09453265673596334
0.036890343166927735,0.06125980318893705,0.015006782458570086,0.10838653373680267
0.006241921976229209,0.023813176570130844,0.10901895981909897,0.13406679422508264
0.029247183319704315,0.007875683705636802,0.08316248447922382,0.10193179521238196
0.0028144676353814395,0.05330515137064866,0.023145961265942372,0.07208313651393482
0.014567974085322503,0.03209658905579666,0.009923347516858938,0.09268959584632637
0.0020138836091347905,0.05987031700288185,0.023673853022381484,0.12853198613640368
0.009253541272136035,0.03430711927603825,0.014702902303379641,0.08965843334158917
0.006450797109061374,0.06934563505540949,0.02199876286697648,0.044933305841488365
0.048313445023589134,0.03360854191705422,0.019773405098604258,0.05164296631732921
0.03426340030608709,0.02521949093939539,0.030774739000594013,0.054120250950013424
0.011632172864340273,0.04091205333616063,0.01055822863089941,0.18354726315630704
0.025358349404743595,0.012008671785285772,0.5029072865720071,0.14579065168219982
0.01875460305889768,0.015773677245760762,0.07902522754477494,0.1995166790884658
0.015721597131579727,0.0698057416453403,0.00566587134133917,0.0581573429561125
0.01001667692954135,0.029978344788626307,0.03445380111502484,0.14840560778184703
0.002389078250695428,0.06421149162815273,0.01006507185993165,0.09887177566593325
0.004024372054259944,0.02748714694663369,0.02086945354138573,0.13195916008476208
0.021294715325654266,0.0957657231043869,0.009440311787527795,0.05641282247350969
0.005744457902577945,0.013082287449137066,0.021535845848682348,0.07074714272220647
0.008449554827255797,0.0760213031021376,0.00831046648373187,0.07560060480483843
0.02394521395046775,0.029745964698821424,0.019121643222506392,0.06787484015345269
0.0036394271981075297,0.056431518727450315,0.014687456494500905,0.14214116664346374
0.0036700126926900666,0.04587397160625121,0.18808382605044957,0.24595039009201272
0.007461192114630023,0.018624680837823804,0.06208686285070754,0.020026440777554718
0.019462705139001498,0.015299686894289549,0.035867803537453315,0.06454795292791206
0.011444408687209053,0.042652673509841,0.0351463355177309,0.18026298808380056
0.0023544446759475555,0.03118529382764741,0.029905108789418194,0.10485958017828045
0.002426649948143948,0.03765056188844743,0.04706416464891041,0.04449152542372881
0.0028603603865031495,0.10889441794050436,0.020375102674089624,0.061467554987679106
0.004912591937849347,0.046223457433690655,0.023308786819770343,0.052733399900149774
0.0022764502138372957,0.06583002170220496,0.010822199875496815,0.5204711966671455
0.015443556413987147,0.0288821620565317,0.1125929133290034,0.1310384643140651
0.0038735919500371145,0.022728805052177364,0.013734254368143031,0.2956521739130435
0.005835351086075242,0.049503768820793596,0.13667801313878108,0.22951672701255338
0.002902923265230793,0.046765196877155454,0.016812903903746124,0.11254137550570062
0.008413114851143821,0.04601488328777518,0.005201148353901793,0.054248536594459565
0.004174557279318692,0.05091635183183475,0.017240800992855465,0.058665682755844765
0.002210288043393098,0.06602488569712446,0.034323844270558304,0.20791128606403916
0.007913996723231453,0.04352592837041315,0.0214940752189593,0.09110767645543534
0.00937423645082903,0.04252368489073453,0.022068769132199045,0.031359009041076386
0.007157223371032228,0.03679399619288568,0.02127315376526733,0.14554180484779855
0.031728148637378495,0.021594340651564067,0.0258084480891227,0.12556604260147505
0.0053454173120863775,0.025389880148582643,0.040713772946364475,0.33124807712029536
0.0009745861817405178,0.07896382313532826,0.004878048780487805,0.0824577861163227
0.0009738244462255352,0.10281968190114352,0.07468490211853043,0.3655805846071333
0.005206868503846982,0.03839600073007854,0.03138729745878879,0.21334926716108396
0.011120642074845664,0.03104499694697124,0.06492051952134871,0.07560961232389524
0.005602114926011541,0.013045623422553105,0.05603448275862069,0.3930847076461769
0.0007971235706214427,0.09447751142175868,0.008026755852842809,0.21739130434782608
0.00925926517043433,0.05559708099654791,0.011299828621588107,0.0598152457120564
0.02527333246664759,0.22669906465868006,0.003583125999868787,0.09131419977693779
0.009973279769059203,0.018556128104932686,0.05082601577615717,0.043272808453638935
0.008110647814704136,0.04557257309277216,0.014697350609166505,0.10684587120479598
0.002327653349692027,0.03815166541478755,0.018914803237957842,0.09409313136170554
0.004652455632170833,0.039899642761913524,0.011588380716934486,0.04144777503090235
0.01997100762083737,0.023244502275083494,0.07598446231823368,0.044013804854803544
0.014090764921745822,0.07038147777265788,0.017401742330582788,0.05416031741468043
0.0034188721207122994,0.09265004201431033,0.003082332526599388,0.09571213297410841
0.009801330672143812,0.02486665887023832,0.014548867769564707,0.127419922562478
0.0029515510095824878,0.05894295454601316,0.05108420386198164,0.11297087685976574
0.006295577174979789,0.027106413675008816,0.1275822423320847,0.2201535437451322
0.005109700070631018,0.03992832976259944,0.025097930460706484,0.35972544805352374
0.003570602580672869,0.023344975344536483,0.01945724526369688,0.06400409626216078
0.002016640366236632,0.0438268940211526,0.009431661110659403,0.1572485567932352
0.0016165115821522322,0.0693503870750589,0.009740467798782442,0.21166292854854213
0.013793347103576877,0.009036889147422998,0.06446694979854078,0.11613851682456713
0.012282158151962898,0.05001089774372405,0.009476011651984698,0.16592379414827033
0.004683418367198885,0.043398386249819926,0.006630265210608425,0.06481350163097432
0.001490447981734598,0.1174068377399634,0.025099021906070648,0.11332956107024493
0.00285882240622528,0.035245096670887585,0.010120447580357779,0.05844202123868577
0.01741647316166378,0.03866764469803281,0.07647386537734535,0.21602101116217992
0.012986190388029522,0.05075480836643749,0.007862493720925153,0.04211894205778933
0.03828436994171345,0.010059999200339117,0.09419894216004095,0.043064323494284254
0.0011666596054993531,0.07076410307432096,0.10975514355002738,0.30352812328874285
0.005762623480954291,0.03964433276514531,0.04273945952518467,0.17071465483174758
0.004108525692105634,0.030441507808140807,0.060029442233247916,0.14241317267324574
0.0066505386703376995,0.09089143925535408,0.012468148148148148,0.08158814814814815
0.01927279359318042,0.05612578680745699,0.015444652808959087,0.1297113124323182
0.0006907562742340713,0.11830994790791463,0.00949617515167502,0.10771124593335092
0.004733402726229644,0.0500638346460434,0.013022721779066956,0.4020425429054871
0.002213770262890161,0.09437560830140945,0.008367192342125199,0.06779836099442187
0.013673246804047964,0.07205945787348329,0.023742434480081658,0.09166319239782056
0.0048638336102665115,0.14276168401332845,0.03140147950251475,0.0688343098859508
0.012785679836614262,0.007110685433308103,0.07981496438798737,0.09060870842205741
0.001878998385991263,0.051940681139891975,0.016809179273551123,0.08097639406562888
0.17830525020037272,0.03626322271910435,0.05510457869030947,0.13298970274399133
0.0007421407756876078,0.11076354607571921,0.008227571115973742,0.06450765864332604
0.06014909558054113,0.03065441310295244,0.020944001664117844,0.04587880445459693
0.05856644858299783,0.021670431074911352,0.035360998687678516,0.05254248502960994
0.04680646375386744,0.02325173370093285,0.019451616065884508,0.17562011830451976
0.021865929906403743,0.03815607345288825,0.020350273438165496,0.048051859549891815
0.056566181903021345,0.012125799591882223,0.08010235354783472,0.16658720969829055
0.0058390872174106335,0.04360163900615994,0.01374251749430908,0.09330298176095327
0.023597318458839295,0.003313833803502783,0.025494982370490915,0.17620468312087514
0.009368338441555879,0.012452753335434476,0.07839990830420081,0.16488050891168549
0.005668349642695261,0.09766645378534139,0.009642588314688401,0.1360344693331949
0.026347161904054405,0.011850403728204529,0.5083506591423154,0.14252096232493316
0.1346326606652548,0.05402284468966956,0.03109848320117517,0.057932147533933484
0.004534299571861113,0.057415578971620196,0.009522232342469156,0.09168943722226823
0.0033116705425704236,0.05021347627883135,0.008435350607777826,0.06579573474066704
0.012005154845595487,0.06612288407012692,0.008984367924357419,0.07176626152480664
0.008405163783292195,0.021647790338979834,0.02008204727485837,0.15370189490134792
0.03421306772510663,0.08381806245753849,0.009831819525367347,0.04944966859879663
0.01659098401138918,0.06861531478784216,0.005797193271454367,0.05356226439002756
0.013181571920310567,0.026376054010233414,0.03608278525312255,0.140570003419216
0.00583128124203805,0.04579859219061411,0.0165366531310109,0.13833083992306047
0.005589528153454449,0.024095431667094973,0.023048992264379307,0.13061095616481608
0.0015462070214313198,0.0643632644251973,0.004860355458832064,0.08581791802684077
0.0026555405884602728,0.040276138648483256,0.0814902498286711,0.12136315494361723
0.004690948666861284,0.10642190484291271,0.015508312111934533,0.08551031503047297
0.0019722783407688394,0.05339046953451161,0.005140507196710075,0.12460589444825222
0.004075959685184143,0.052228113547734864,0.01288391024994113,0.47784842062771216
0.022914433451593375,0.006200221174147889,0.048350259973759656,0.3679965012877205
0.011558610977464816,0.038370651645196215,0.14871544941864512,0.22673536169323957
0.004059644035915612,0.0525220070265228,0.006087044739778838,0.09076460045314666
0.002151685191107108,0.07986648460021241,0.09921283796630795,0.3452865345856942
0.003948183993513786,0.03291071789500762,0.026258562574752637,0.1655431118843101
0.005972623080499048,0.10817153233691856,0.017269727767294556,0.08440648414826585
0.0026887232384177027,0.060320218443589424,0.03646237393328161,0.2112748900956814
0.0017515273885268994,0.047726933845822495,0.012088477366255145,0.17704046639231824
0.008587000932654455,0.04182454575177479,0.0220650692373032,0.09074926416846098
0.006386666233323796,0.011780434777669994,0.08762206386909475,0.24324799859241664
0.008778675352095918,0.04962895015205606,0.025666401674319,0.13916965459058683
0.031492046900853665,0.09140738850052131,0.027641909840323862,0.10265244709318852
0.0015466060257486917,0.05197735342817875,0.014496620419779439,0.16115261472785486
0.004222328978044026,0.030167400033332244,0.0645711241342568,0.04970697922216303
0.025008357326792952,0.029172988167311144,0.019107534747622532,0.06782735918068764
0.001484267042127311,0.07036305695126005,0.010720175920835623,0.07916437603078615
0.007758210928481595,0.018210873972336304,0.06271055924535567,0.021224371931850998
0.002548890361738765,0.09936330749942365,0.009869820471369013,0.07779574009472759
0.002352674547703215,0.047012025901942645,0.03853187866557357,0.2455697799079271
0.022190755693864157,0.014626772279584144,0.0354632863363946,0.061613417841590135
0.005509632979868708,0.043998077594095845,0.02383804154129298,0.050685051561450145
0.002118429994910156,0.0478612107078158,0.11325423513736438,0.0994860732187044
0.006369929815866037,0.06565905625071893,0.016177474402730374,0.01991467576791809
0.01190843619906456,0.04175703139087759,0.0355831328352539,0.17695890141122508
0.001412620375975239,0.09841310599835662,0.010533381525274952,0.2635410750245263
0.0011917098220063504,0.09018743646092689,0.0020208824520040417,0.07867969013135737
0.01626652820975033,0.028249121744478373,0.11602819063568488,0.12969087991068312
0.011474377538755652,0.03675749084508467,0.022775788748256098,0.030911199636932077
0.0035143066988036833,0.05807940580855987,0.010341552639909952,0.08213444018431883
0.024752182045792347,0.020662278519003093,0.06604136030629414,0.05242239974563809
0.01050124953642953,0.0313694064005803,0.02308470127579011,0.13758309847034272
0.0031378932804190735,0.04566314558060929,0.0173142942434947,0.10990596547091895
0.0014785358892050616,0.05504254045513871,0.00558461129332506,0.05336406346955057
0.0015828936547576695,0.04609264360124845,0.04136879229816033,0.15413211323991993
0.011693561492223914,0.016928090666967766,0.05151557285873192,0.038654060066740825
0.004330197981589506,0.049818391390009514,0.01728411381737665,0.058428897187613606
0.020407213649836133,0.021894465469887246,0.0696806742998701,0.07283767861998126
0.01633304585676819,0.008694153588126132,0.06456391875746714,0.10819593787335723
0.011377361452642686,0.0620503465237,0.026850537010740215,0.0
0.003167078632578833,0.03413047461975444,0.01850997957973783,0.0883341018378236
0.0028473963735005416,0.039432449922801364,0.010042215683766152,0.1413585774593834
0.004298981334723125,0.021510838107613253,0.040280078301460624,0.2750338804396928
0.001088186338208247,0.08720724804832032,0.01401974824753147,0.1074093615738298
0.03481810336272133,0.02050532604247666,0.026221008469880472,0.11961727222354152
0.003037431247928805,0.09703622497844462,0.024912398598377575,0.10848173570777132
0.0035576603315421182,0.03856043752128369,0.00984396271860928,0.12608650120431458
0.005801479246842352,0.024279286827211408,0.042414677451173805,0.32634641941211284
0.006631183333633191,0.03407861383733944,0.04509365132889856,0.2896600349468134
0.0023898835139541242,0.09262997489595634,0.008416195489699097,0.06869435237538181
0.0035649947563578073,0.02453348527705989,0.031724359489197655,0.24889567103043933
0.010507249110438011,0.0529691677161353,0.01308290988615167,0.05839068630603975
0.02251347038575447,0.021354501153117284,0.07665942150142117,0.04454383324973527
0.0010832749577925978,0.08228526272083149,0.008953056944668495,0.20713018228746571
0.002641582691976212,0.0741368325076073,0.007719169270354714,0.04120566072413159
0.005043871612888623,0.0171834255526326,0.04599536852191967,0.06404216242114509
0.0031810945660545116,0.04648659496638479,0.0685432279290806,0.1221897276549077
0.008193923643051609,0.015195542003548548,0.04277746793084217,0.06832124930284439
0.005452031265688125,0.10306776221682579,0.007254178201579001,0.04055162514098226
0.03443664072606598,0.0332727739256358,0.012948947897983289,0.1450194671682926
0.07094455639135272,0.02895906104567246,0.021430620009053245,0.04532151113169016
0.08032744035393279,0.010780951331599621,0.08013993665862698,0.1599485255022231
0.07150713796959907,0.020421300412193977,0.03732788759068931,0.051259487405125946
0.21722923857208107,0.04637912744899103,0.037929820963929536,0.05530139077857552
0.030930727627175008,0.03214030061065938,0.02176582287517311,0.04637283876586571
0.00790419572627201,0.011420426437236298,0.06647160327106309,0.08807862555330483
0.005765648659142364,0.01689577291114872,0.018851380973257344,0.13583223732281163
0.061909698503632246,0.02116178605000852,0.022220417444976853,0.17579252280787244
0.009291453936910308,0.042179544537123574,0.010731028420744214,0.0827900673893935
0.012955561365703272,0.0319598395148488,0.028345250255362615,0.17797071842015663
0.016911406242110596,0.004578912892123575,0.07504332755632583,0.08760831889081455
0.004030081443310337,0.05525823599192827,0.01760168976221717,0.18625788075655264
0.005108894807372323,0.016395304916319478,0.02737764299553534,0.1002442928144217
0.008238242140775688,0.0348789390490364,0.013278194364863855,0.060686081562492215
0.0072515770101547325,0.04076312051061446,0.014821441524214803,0.09511835392538505
0.013534763287424138,0.015518788384251482,0.04423464166639158,0.1251774337305648
0.02986277443516949,0.0031872680302926504,0.02591135199346648,0.17774148043655802
0.010034900544909315,0.07926378753681568,0.012830209064880341,0.13267786721408892
0.004647413668524044,0.03604042371849507,0.00628389429284669,0.12791598519411207
0.0031778009667802064,0.054940438957350735,0.011703831464826906,0.26372633567409964
0.004880649828587745,0.043422359103638127,0.00885526226504716,0.06649928750763384
0.009056708815064545,0.07145517680560395,0.02153167778167778,0.08701518076518076
0.011985400504573605,0.01933654337950675,0.02284892790505613,0.16070718502431713
