n_views,n_likes,n_dislikes,n_comment
0.01701732113545342,0.007707230173928631,0.15542713262953525,0.1437780609149375
0.0024818266835337816,0.024259893397315192,0.08235505295279125,0.09897684437264405
0.04041697595908476,0.04589074654725196,0.052260363006114294,0.15151172307544172
0.0027860225919644323,0.044562998034283784,0.02643196217144757,0.04309277969670663
0.07896478050049745,0.048745448806217895,0.01273678321610724,0.05139360297147304
0.002742271596531533,0.049226035710328374,0.012900892211237039,0.010747872816838333
0.022491877022570782,0.0199068415446454,0.07320854806703105,0.05593883929224423
0.002230323235953457,0.04011790562269567,0.021029843822483376,0.05169836606360497
0.004860960778078217,0.04787787952222912,0.10573285303115326,0.10356968303676484
0.0017160900435906332,0.017230185561123715,0.14599632628069936,0.07776039186339206
0.002104546779448099,0.024988191999212053,0.03596873785569325,0.04071851116196727
0.01290043820529695,0.05226998260643471,0.014062241692841792,0.04220394555573924
0.005270197705693465,0.03244519094450533,0.024589172701987287,0.04704190908724454
0.0005625938948088697,0.041985739586255406,0.02413390424289607,0.0632541845075905
0.013053613799245804,0.04762343851699286,0.005658955617511868,0.04033607113254464
0.008025196050815715,0.06083402210972208,0.015050206958166413,0.06310442001815339
0.0014761615067219091,0.04007576337826797,0.01948153353634731,0.05434527992504099
0.0037111439151189043,0.03353104520715317,0.02803893069379795,0.10788732912626718
0.0038271427048835512,0.05196178415296679,0.01320772359624106,0.06990742905231662
0.012557268248711204,0.023649754485468057,0.07548470360484556,0.0432860117912768
0.0009877563355134805,0.1277528312280459,0.003126163007071083,0.05736881280238184
0.0029008365668963696,0.02651037175258502,0.16005042578918932,0.23895649489310247
0.0006358663301987262,0.041144656417855155,0.018729569749977915,0.139588302853609
0.0007843026648167412,0.06698261389266805,0.03043081337216885,0.06620875537973307
0.004488368312396297,0.03456019379822586,0.03575612041700832,0.06574323532856975
0.0005159244389828746,0.06530155686435649,0.027072988232093056,0.07475681926399565
0.022689741099633287,0.08418167824150252,0.019514312591743507,0.0719220733367673
0.0006934276026975826,0.05179236854888293,0.024628966223132036,0.062436028659160696
0.0032751768111187888,0.06199979862489571,0.020174581164329068,0.008069832465731628
0.007155087352746596,0.03008711116261354,0.029375842988986715,0.07621151456578766
0.0019138787447592082,0.0331279630185744,0.06848698781838317,0.17296511627906977
0.0016281876182883325,0.04613811052487671,0.006139175418367665,0.04375331110349341
0.015171422025032183,0.05109753217699689,0.02864091424253872,0.05181573479410653
0.0024815016249912095,0.04443214674217413,0.06745691801972307,0.13553142743301125
0.003441771669683838,0.0446383230926534,0.027204390884142705,0.0834625939625343
0.0025952179384677934,0.022615407375942913,0.01828139159213585,0.036877979591032665
0.003979333701217946,0.014316477859951153,0.12102049716528565,0.12407326646314872
0.03968120359247541,0.015368437361152044,0.11375376115509822,0.11950460581040698
0.0028014510952531955,0.018379332814831943,0.242978354978355,0.41104761904761905
0.0014652155136252857,0.025249139526172713,0.021981443427361604,0.13101687527243291
0.015036697036619343,0.04955054801608418,0.01502771376969546,0.07171327147038675
0.006422327666397751,0.05675606485611004,0.010765129673785886,0.06595879333380213
0.004621948529420078,0.06988696853577903,0.015761368856224162,0.08475683279742766
0.009310461039670257,0.08626686936596761,0.005158263579099696,0.09298878777888321
0.0004849237471075443,0.05439381354162113,0.010602579961123874,0.03940625552217706
0.0008394142207628779,0.041460416877125636,0.012960117576324403,0.10715478655888837
0.0013983830061730597,0.03700553171132687,0.01320576741679019,0.09262004222252167
0.05750435663244928,0.010186607971863328,0.03482162262862111,0.0
0.0009695436351426839,0.03470526640573943,0.03492771247128766,0.24165653290095934
0.002839734982879496,0.010113820922412321,0.0275939070101284,0.3458808517425632
0.003530573894719926,0.04485190804248011,0.021441048034934497,0.06761280931586608
0.00694556827808519,0.03901122677931429,0.10506087835997978,0.09171820904811918
0.00401147209799228,0.030531536218472297,0.13929582360828327,0.15596497326645808
0.04704200589273663,0.03478856162700999,0.028330477955316246,0.07015698751791895
0.0010939986580075845,0.04132028550205084,0.079568345323741,0.04633093525179856
0.0009230531970647722,0.04702045565899069,0.01148068669527897,0.04667381974248927
0.0049188753750798704,0.057265064498858854,0.008465652336138635,0.07304008954852619
0.0007374918791896277,0.036126530690463565,0.03645966436664111,0.020529857739160065
0.005587028498344105,0.015250572217928918,0.042028601694915256,0.06996822033898305
0.03293564760442972,0.014913036786649335,0.03911801299479287,0.05335698815722778
0.002204664810560404,0.019337240882681635,0.014269375306355863,0.04825445237187517
0.0028990864328591864,0.03340496841421056,0.015233532934131737,0.0651497005988024
0.0008765415595166927,0.02750412494692658,0.029489853973070357,0.029489853973070357
0.009920386284873694,0.05381530490859746,0.014659594817841928,0.12477175897748022
0.027992642521305563,0.01782847577988695,0.05740381535395238,0.047242588176673664
0.014044161398331374,0.01468847639658098,0.02449429691677063,0.09351051505970415
0.0021419614887975215,0.0297224598777583,0.020902010505343235,0.05879369679405905
0.001217195845642531,0.024056259639630224,0.013569274718298682,0.041580701475956196
0.0023570513131196793,0.02440189474946535,0.02281094925564271,0.037057787738114294
0.000785680630377646,0.040089701156041636,0.03283668450744973,0.07305077390423839
0.0016416728368117172,0.014577719619946224,0.04699371541131226,0.06584748147453334
0.018438404063182787,0.05282594643208454,0.019258500303582272,0.04697698466909533
0.002481284919296161,0.04491067987340066,0.028901615452511444,0.0494078042572408
0.001989398323986848,0.03558941339865992,0.01616915422885572,0.03125818277035873
0.0006096308081177727,0.057226867378637775,0.016664453591820474,0.06214314168105165
0.0004751837683137983,0.06934874636898093,0.006603706596605837,0.07917347156145707
0.002760854109881923,0.023244802020322673,0.033042305508233956,0.17387137989778534
0.004500393122974791,0.022448539510266975,0.006601042269832079,0.04745801968731905
0.00041137100761213613,0.09866985793876651,0.01845522898154477,0.05775803144224197
0.004783754663223898,0.022161712352712356,0.019817936321268347,0.07694150442092426
0.004619823871409931,0.03110189951027255,0.02056807051909892,0.0
0.0083244807486575,0.004912754883468503,0.11796382849014428,0.4975106685633001
0.00871949047629349,0.015279476292782656,0.04224803576266595,0.19655919804930913
0.0010522781007174203,0.07444267605034775,0.029021897810218977,0.08335766423357664
0.002558542855077558,0.02240929625363998,0.021939165025917147,0.06802748422871378
0.0012835077883273042,0.02126265601515143,0.03610648918469218,0.17462562396006656
0.001483133776910419,0.05334567885548751,0.014233726595057816,0.05168163409050889
0.005382630273476557,0.0788942102351895,0.01850470647800831,0.06369669484927838
0.0006073742422932482,0.05589985030288458,0.01273972602739726,0.04335616438356164
0.004188711446078234,0.010271212880376501,0.0820224154395135,0.074383072825049
0.04838052866164598,0.04092823082563638,0.05371151462756527,0.1398491822544315
0.017815219727137756,0.007696290511993911,0.1572218683037007,0.10308681299588811
0.0025183769255996964,0.04851802695414764,0.011170628490821403,0.0
